booking_id;hotel;is_canceled;lead_time;arrival_date_week_number;booking_date;arrival_date;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;is_repeated_guest;previous_cancellations;assigned_room_type;booking_changes;deposit_type;agent;company;customer_type;required_car_parking_spaces;total_of_special_requests
153;Resort Hotel;1;101;28;26-03-2018;05-07-2018;5;2;5;2;0;0;HB;Portugal;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;1
154;Resort Hotel;0;27;28;08-06-2018;05-07-2018;5;2;5;2;0;0;BB;Spain;Offline TA/TO;0;0;E;0;No Deposit;175;NULL;No Contract (Single);0;0
155;Resort Hotel;0;8;28;27-06-2018;05-07-2018;5;4;5;2;2;0;BB;Switzerland;Online TA;0;0;H;1;No Deposit;240;NULL;No Contract (Single);1;1
156;Resort Hotel;0;82;28;14-04-2018;05-07-2018;5;4;6;2;0;0;BB;Portugal;Offline TA/TO;0;0;D;0;No Deposit;5;NULL;No Contract (Single);1;2
157;Resort Hotel;0;94;28;02-04-2018;05-07-2018;5;4;6;3;0;0;BB;Portugal;Direct;0;0;C;3;No Deposit;NULL;NULL;No Contract (Single);1;1
158;Resort Hotel;0;110;28;17-03-2018;05-07-2018;5;4;7;2;0;0;BB;United Kingdom of Great Britain and Northern Ireland (the);Offline TA/TO;0;0;D;0;No Deposit;40;NULL;Contract (Single);0;0
159;Resort Hotel;0;96;28;31-03-2018;05-07-2018;5;4;10;1;0;0;HB;United Kingdom of Great Britain and Northern Ireland (the);Offline TA/TO;0;0;A;0;No Deposit;40;NULL;Contract (Single);0;0
160;Resort Hotel;0;79;28;17-04-2018;05-07-2018;5;4;10;2;0;0;HB;United Kingdom of Great Britain and Northern Ireland (the);Offline TA/TO;0;0;D;0;No Deposit;243;NULL;Contract (Single);0;0
161;Resort Hotel;0;115;28;13-03-2018;06-07-2018;6;1;4;2;2;0;BB;Portugal;Online TA;0;0;G;1;No Deposit;240;NULL;No Contract (Single);0;0
162;Resort Hotel;0;111;28;17-03-2018;06-07-2018;6;1;3;2;0;0;BB;Portugal;Online TA;0;0;C;0;No Deposit;240;NULL;No Contract (Single);0;2
163;Resort Hotel;0;51;28;16-05-2018;06-07-2018;6;1;3;2;0;0;BB;United States of America (the);Online TA;0;0;G;0;No Deposit;241;NULL;No Contract (Single);1;2
164;Resort Hotel;0;94;28;03-04-2018;06-07-2018;6;1;3;3;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;96;NULL;No Contract (Single);0;1
165;Resort Hotel;0;81;28;16-04-2018;06-07-2018;6;1;3;2;2;0;HB;Switzerland;Direct;0;0;G;0;No Deposit;250;NULL;No Contract (Single);1;0
166;Resort Hotel;0;84;28;13-04-2018;06-07-2018;6;1;3;2;0;1;BB;Portugal;Online TA;0;0;E;1;No Deposit;240;NULL;No Contract (Single);0;2
167;Resort Hotel;0;51;28;16-05-2018;06-07-2018;6;1;3;3;0;0;BB;United States of America (the);Online TA;0;0;G;0;No Deposit;241;NULL;No Contract (Single);0;2
168;Resort Hotel;0;111;28;17-03-2018;06-07-2018;6;0;0;2;0;0;BB;Portugal;Online TA;0;0;H;0;No Deposit;240;NULL;No Contract (Single);0;2
169;Resort Hotel;0;0;28;06-07-2018;06-07-2018;6;0;0;1;0;0;BB;Portugal;Direct;0;0;H;0;No Deposit;250;NULL;No Contract (Single);0;0
170;Resort Hotel;0;2;28;04-07-2018;06-07-2018;6;1;0;2;1;0;BB;Portugal;Direct;0;0;E;0;No Deposit;NULL;NULL;No Contract (Single);0;0
171;Resort Hotel;0;7;28;29-06-2018;06-07-2018;6;1;1;2;0;0;BB;Portugal;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);0;2
172;Resort Hotel;0;98;28;30-03-2018;06-07-2018;6;1;1;2;0;0;BB;United States of America (the);Online TA;0;0;F;0;No Deposit;240;NULL;No Contract (Single);1;1
173;Resort Hotel;0;95;28;02-04-2018;06-07-2018;6;1;2;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;240;NULL;No Contract (Single);0;1
174;Resort Hotel;1;48;28;19-05-2018;06-07-2018;6;1;3;2;0;0;HB;Portugal;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);0;0
175;Resort Hotel;0;66;28;01-05-2018;06-07-2018;6;1;3;2;0;0;HB;Portugal;Offline TA/TO;0;0;E;0;No Deposit;175;NULL;No Contract (Single);0;0
176;Resort Hotel;0;104;28;24-03-2018;06-07-2018;6;1;3;2;0;0;BB;Portugal;Online TA;0;0;C;1;No Deposit;240;NULL;No Contract (Single);0;1
177;Resort Hotel;0;28;28;08-06-2018;06-07-2018;6;1;4;2;0;0;BB;Portugal;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);0;0
178;Resort Hotel;0;34;28;02-06-2018;06-07-2018;6;1;4;2;0;0;HB;#I/T;Direct;0;0;F;0;No Deposit;250;NULL;No Contract (Single);1;0
179;Resort Hotel;0;98;28;30-03-2018;06-07-2018;6;1;5;2;0;0;HB;Spain;Online TA;0;0;C;0;No Deposit;240;NULL;No Contract (Single);1;1
180;Resort Hotel;0;104;28;24-03-2018;06-07-2018;6;1;5;2;0;0;BB;#I/T;Online TA;0;0;E;1;No Deposit;240;NULL;No Contract (Single);0;0
181;Resort Hotel;0;68;28;29-04-2018;06-07-2018;6;2;5;2;2;0;HB;#I/T;Online TA;0;0;G;0;No Deposit;240;NULL;No Contract (Single);0;0
182;Resort Hotel;1;86;28;11-04-2018;06-07-2018;6;2;5;1;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;175;NULL;No Contract (Single);0;1
183;Resort Hotel;0;258;28;21-10-2017;06-07-2018;6;2;5;2;0;0;BB;United Kingdom of Great Britain and Northern Ireland (the);Offline TA/TO;0;0;A;0;No Deposit;2;NULL;Contract (Single);0;0
184;Resort Hotel;0;111;28;17-03-2018;06-07-2018;6;3;5;2;0;0;HB;#I/T;Online TA;0;0;C;0;No Deposit;240;NULL;No Contract (Single);0;1
185;Resort Hotel;1;94;28;03-04-2018;06-07-2018;6;3;7;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;240;NULL;No Contract (Single);0;0
186;Resort Hotel;0;112;28;16-03-2018;06-07-2018;6;3;7;2;0;0;BB;United Kingdom of Great Britain and Northern Ireland (the);Offline TA/TO;0;0;A;0;No Deposit;242;NULL;No Contract (Single);0;1
187;Resort Hotel;0;100;28;28-03-2018;06-07-2018;6;3;7;2;0;0;BB;United Kingdom of Great Britain and Northern Ireland (the);Offline TA/TO;0;0;D;1;No Deposit;241;NULL;No Contract (Single);0;1
188;Resort Hotel;0;33;28;03-06-2018;06-07-2018;6;3;7;2;0;0;HB;#I/T;Direct;0;0;F;5;No Deposit;250;NULL;No Contract (Single);0;1
189;Resort Hotel;0;97;28;31-03-2018;06-07-2018;6;3;7;2;0;0;HB;United Kingdom of Great Britain and Northern Ireland (the);Offline TA/TO;0;0;D;0;No Deposit;156;NULL;Contract (Single);0;2
190;Resort Hotel;0;80;28;17-04-2018;06-07-2018;6;3;8;1;0;0;BB;#I/T;Direct;0;0;A;1;No Deposit;NULL;NULL;No Contract (Single);0;0
191;Resort Hotel;0;90;28;07-04-2018;06-07-2018;6;4;10;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;8;NULL;Contract (Single);0;0
192;Resort Hotel;0;111;28;17-03-2018;06-07-2018;6;4;10;2;0;0;BB;United Kingdom of Great Britain and Northern Ireland (the);Offline TA/TO;0;0;A;0;No Deposit;40;NULL;Contract (Single);0;0
193;Resort Hotel;0;65;28;02-05-2018;06-07-2018;6;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;127;NULL;No Contract (Single);0;0
194;Resort Hotel;1;67;28;01-05-2018;07-07-2018;7;0;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;1
195;Resort Hotel;0;55;28;13-05-2018;07-07-2018;7;0;3;2;0;0;BB;Spain;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);1;2
196;Resort Hotel;0;21;28;16-06-2018;07-07-2018;7;0;3;2;1;0;HB;#I/T;Direct;0;0;F;0;No Deposit;250;NULL;No Contract (Single);0;1
197;Resort Hotel;0;8;28;29-06-2018;07-07-2018;7;0;0;2;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;NULL;NULL;No Contract (Single);0;1
198;Resort Hotel;0;8;28;29-06-2018;07-07-2018;7;0;0;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);0;1
199;Resort Hotel;0;0;28;07-07-2018;07-07-2018;7;0;1;1;0;0;BB;United Kingdom of Great Britain and Northern Ireland (the);Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;3
200;Resort Hotel;0;0;28;07-07-2018;07-07-2018;7;0;1;3;0;0;HB;#I/T;Direct;0;0;C;0;No Deposit;NULL;NULL;No Contract (Single);1;0
201;Resort Hotel;0;0;28;07-07-2018;07-07-2018;7;0;1;1;0;0;BB;United Kingdom of Great Britain and Northern Ireland (the);Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;3
202;Resort Hotel;0;8;28;29-06-2018;07-07-2018;7;0;4;3;2;0;BB;Spain;Online TA;0;0;H;2;No Deposit;240;NULL;No Contract (Single);0;1
203;Resort Hotel;0;66;28;02-05-2018;07-07-2018;7;0;4;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;240;NULL;No Contract (Single);0;2
204;Resort Hotel;0;88;28;10-04-2018;07-07-2018;7;0;4;3;0;0;HB;United States of America (the);Offline TA/TO;0;0;E;0;No Deposit;95;NULL;No Contract (Single);0;1
205;Resort Hotel;0;0;28;07-07-2018;07-07-2018;7;0;4;2;0;0;BB;#I/T;Direct;0;0;A;2;No Deposit;NULL;NULL;No Contract (Single);0;0
206;Resort Hotel;1;43;28;25-05-2018;07-07-2018;7;0;5;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;134;NULL;No Contract (Single);0;0
207;Resort Hotel;1;88;28;10-04-2018;07-07-2018;7;2;5;2;0;0;HB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);0;2
208;Resort Hotel;0;54;28;14-05-2018;07-07-2018;7;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;8;NULL;No Contract (Single);0;0
209;Resort Hotel;1;292;28;18-09-2017;07-07-2018;7;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;2;NULL;Contract (Single);0;0
210;Resort Hotel;0;112;28;17-03-2018;07-07-2018;7;4;10;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;156;NULL;Contract (Single);0;1
211;Resort Hotel;0;68;28;01-05-2018;08-07-2018;8;0;3;2;0;0;BB;United Kingdom of Great Britain and Northern Ireland (the);Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);0;1
212;Resort Hotel;0;7;28;01-07-2018;08-07-2018;8;0;4;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);1;2
213;Resort Hotel;0;1;28;07-07-2018;08-07-2018;8;0;4;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);1;1
214;Resort Hotel;1;113;28;17-03-2018;08-07-2018;8;0;4;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;1
215;Resort Hotel;0;5;28;03-07-2018;08-07-2018;8;0;4;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;240;NULL;No Contract (Single);0;1
216;Resort Hotel;0;83;28;16-04-2018;08-07-2018;8;0;4;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;105;NULL;No Contract (Single);0;1
217;Resort Hotel;1;105;28;25-03-2018;08-07-2018;8;0;4;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;1
218;Resort Hotel;0;0;28;08-07-2018;08-07-2018;8;0;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;146;NULL;No Contract (Single);0;0
219;Resort Hotel;1;1;28;07-07-2018;08-07-2018;8;0;1;2;0;0;BB;#I/T;Corporate;0;0;A;0;No Deposit;NULL;110;No Contract (Single);0;1
220;Resort Hotel;1;1;28;07-07-2018;08-07-2018;8;0;1;2;0;0;BB;#I/T;Corporate;0;0;A;0;No Deposit;NULL;110;No Contract (Single);0;1
221;Resort Hotel;0;1;28;07-07-2018;08-07-2018;8;0;2;2;0;0;BB;#I/T;Corporate;0;0;F;0;No Deposit;NULL;110;No Contract (Single);1;1
222;Resort Hotel;1;102;28;28-03-2018;08-07-2018;8;1;4;2;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
223;Resort Hotel;0;113;28;17-03-2018;08-07-2018;8;2;4;2;0;0;BB;#I/T;Direct;0;0;E;1;No Deposit;250;NULL;No Contract (Single);1;1
224;Resort Hotel;1;280;28;01-10-2017;08-07-2018;8;2;5;2;1;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;40;NULL;Contract (Single);0;1
225;Resort Hotel;0;96;28;03-04-2018;08-07-2018;8;2;5;2;0;0;BB;United Kingdom of Great Britain and Northern Ireland (the);Online TA;0;0;F;0;No Deposit;240;NULL;No Contract (Single);0;1
226;Resort Hotel;0;394;28;09-06-2017;08-07-2018;8;2;5;2;0;0;HB;United Kingdom of Great Britain and Northern Ireland (the);Offline TA/TO;0;0;D;0;No Deposit;40;NULL;Contract (Single);0;0
227;Resort Hotel;0;33;28;05-06-2018;08-07-2018;8;2;5;2;0;0;HB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);0;0
228;Resort Hotel;0;82;28;17-04-2018;08-07-2018;8;2;6;3;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;250;NULL;No Contract (Single);0;1
229;Resort Hotel;0;100;28;30-03-2018;08-07-2018;8;2;7;3;0;0;BB;#I/T;Online TA;0;0;E;1;No Deposit;240;NULL;No Contract (Group);0;3
230;Resort Hotel;0;100;28;30-03-2018;08-07-2018;8;2;7;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Group);0;2
231;Resort Hotel;0;17;28;22-06-2018;09-07-2018;9;0;1;2;2;0;BB;#I/T;Online TA;0;0;C;0;No Deposit;242;NULL;No Contract (Single);0;3
232;Resort Hotel;0;68;28;02-05-2018;09-07-2018;9;0;2;3;0;0;BB;#I/T;Direct;0;0;C;0;No Deposit;250;NULL;No Contract (Single);1;1
233;Resort Hotel;0;12;28;27-06-2018;09-07-2018;9;0;2;2;2;0;BB;#I/T;Direct;0;0;G;2;No Deposit;NULL;NULL;No Contract (Single);1;0
234;Resort Hotel;1;77;28;23-04-2018;09-07-2018;9;0;3;2;0;0;BB;#I/T;Direct;0;0;D;0;No Deposit;250;NULL;No Contract (Single);0;0
235;Resort Hotel;1;24;28;15-06-2018;09-07-2018;9;0;3;2;2;0;BB;#I/T;Online TA;0;0;C;0;No Deposit;242;NULL;No Contract (Single);0;1
236;Resort Hotel;1;44;28;26-05-2018;09-07-2018;9;0;3;2;2;0;BB;#I/T;Online TA;0;0;G;0;No Deposit;240;NULL;No Contract (Single);0;0
237;Resort Hotel;0;78;28;22-04-2018;09-07-2018;9;0;3;2;0;1;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;2
238;Resort Hotel;1;17;28;22-06-2018;09-07-2018;9;1;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;0
239;Resort Hotel;1;103;28;28-03-2018;09-07-2018;9;1;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;0
240;Resort Hotel;0;16;28;23-06-2018;09-07-2018;9;1;3;1;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;250;NULL;No Contract (Single);0;1
241;Resort Hotel;0;14;28;25-06-2018;09-07-2018;9;2;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;241;NULL;No Contract (Single);1;1
242;Resort Hotel;0;77;28;23-04-2018;09-07-2018;9;2;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;177;NULL;No Contract (Single);0;0
243;Resort Hotel;0;90;28;10-04-2018;09-07-2018;9;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;6;NULL;No Contract (Single);0;0
244;Resort Hotel;0;90;28;10-04-2018;09-07-2018;9;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;40;NULL;Contract (Single);0;0
245;Resort Hotel;0;90;28;10-04-2018;09-07-2018;9;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;E;0;No Deposit;143;NULL;Contract (Single);0;0
246;Resort Hotel;0;366;28;08-07-2017;09-07-2018;9;2;5;2;0;0;HB;#I/T;Offline TA/TO;0;0;E;0;No Deposit;40;NULL;Contract (Single);0;0
247;Resort Hotel;0;249;28;02-11-2017;09-07-2018;9;2;5;2;0;0;HB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;1
248;Resort Hotel;1;69;28;01-05-2018;09-07-2018;9;2;6;2;0;0;HB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;2
249;Resort Hotel;0;10;28;30-06-2018;10-07-2018;10;0;1;2;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;250;NULL;No Contract (Single);0;0
250;Resort Hotel;0;22;28;18-06-2018;10-07-2018;10;0;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;0
251;Resort Hotel;0;91;28;10-04-2018;10-07-2018;10;0;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;1
252;Resort Hotel;0;23;28;17-06-2018;10-07-2018;10;0;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;0
253;Resort Hotel;0;11;28;29-06-2018;10-07-2018;10;0;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;1
254;Resort Hotel;0;3;28;07-07-2018;10-07-2018;10;0;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;1
255;Resort Hotel;0;13;28;27-06-2018;10-07-2018;10;0;2;2;1;0;HB;#I/T;Online TA;0;0;G;2;No Deposit;240;NULL;No Contract (Single);1;1
256;Resort Hotel;0;108;28;24-03-2018;10-07-2018;10;0;2;2;0;0;BB;#I/T;Online TA;0;0;D;1;No Deposit;240;NULL;No Contract (Single);0;2
257;Resort Hotel;0;91;28;10-04-2018;10-07-2018;10;0;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;1
258;Resort Hotel;0;37;28;03-06-2018;10-07-2018;10;1;2;2;0;0;BB;#I/T;Online TA;0;0;C;0;No Deposit;105;NULL;No Contract (Single);0;1
259;Resort Hotel;0;21;28;19-06-2018;10-07-2018;10;1;2;2;0;0;BB;#I/T;Direct;0;0;C;0;No Deposit;250;NULL;No Contract (Single);0;1
260;Resort Hotel;0;106;28;26-03-2018;10-07-2018;10;1;2;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);0;2
261;Resort Hotel;0;30;28;10-06-2018;10-07-2018;10;2;2;2;0;0;FB;#I/T;Direct;0;0;F;0;No Deposit;NULL;NULL;No Contract (Group);0;1
262;Resort Hotel;0;30;28;10-06-2018;10-07-2018;10;2;2;2;0;0;FB;#I/T;Direct;0;0;F;0;No Deposit;NULL;NULL;No Contract (Group);0;1
263;Resort Hotel;1;51;28;20-05-2018;10-07-2018;10;2;3;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);0;0
264;Resort Hotel;0;79;28;22-04-2018;10-07-2018;10;2;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;2
265;Resort Hotel;0;21;28;19-06-2018;10-07-2018;10;2;3;2;0;2;HB;#I/T;Direct;0;0;C;1;No Deposit;250;NULL;No Contract (Single);1;3
266;Resort Hotel;0;35;28;05-06-2018;10-07-2018;10;2;3;2;2;0;BB;#I/T;Online TA;0;0;G;0;No Deposit;240;NULL;No Contract (Single);0;0
267;Resort Hotel;0;78;28;23-04-2018;10-07-2018;10;2;5;2;0;0;HB;#I/T;Online TA;0;0;A;1;No Deposit;240;NULL;No Contract (Single);1;2
268;Resort Hotel;0;31;28;09-06-2018;10-07-2018;10;2;5;2;0;0;HB;#I/T;Direct;0;0;D;1;No Deposit;250;NULL;No Contract (Single);1;1
269;Resort Hotel;0;78;28;23-04-2018;10-07-2018;10;2;5;2;0;0;HB;#I/T;Online TA;0;0;D;1;No Deposit;240;NULL;No Contract (Single);0;2
270;Resort Hotel;0;78;28;23-04-2018;10-07-2018;10;2;5;2;0;0;HB;#I/T;Online TA;0;0;E;1;No Deposit;240;NULL;No Contract (Single);1;2
271;Resort Hotel;0;44;28;27-05-2018;10-07-2018;10;2;5;1;0;0;HB;#I/T;Offline TA/TO;0;0;E;2;No Deposit;244;NULL;No Contract (Single);0;0
272;Resort Hotel;0;34;28;06-06-2018;10-07-2018;10;2;5;2;1;0;HB;#I/T;Online TA;0;0;F;0;No Deposit;241;NULL;No Contract (Single);0;3
273;Resort Hotel;0;87;28;14-04-2018;10-07-2018;10;2;5;2;1;1;FB;#I/T;Offline TA/TO;0;0;C;0;No Deposit;5;NULL;No Contract (Single);0;2
274;Resort Hotel;0;11;28;29-06-2018;10-07-2018;10;2;6;3;1;0;BB;#I/T;Direct;0;0;C;0;No Deposit;250;NULL;No Contract (Single);1;0
275;Resort Hotel;0;115;28;17-03-2018;10-07-2018;10;2;7;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;2
276;Resort Hotel;0;86;28;15-04-2018;10-07-2018;10;3;7;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;240;NULL;No Contract (Single);0;0
277;Resort Hotel;0;41;28;30-05-2018;10-07-2018;10;4;7;2;0;1;BB;#I/T;Online TA;0;0;F;0;No Deposit;241;NULL;No Contract (Single);0;0
278;Resort Hotel;0;32;28;08-06-2018;10-07-2018;10;4;9;2;0;0;BB;#I/T;Online TA;0;0;C;0;No Deposit;241;NULL;No Contract (Single);0;0
279;Resort Hotel;0;34;28;06-06-2018;10-07-2018;10;2;5;2;1;0;HB;#I/T;Online TA;0;0;D;0;No Deposit;241;NULL;No Contract (Single);0;3
280;Resort Hotel;0;34;28;06-06-2018;10-07-2018;10;2;5;2;0;0;HB;#I/T;Online TA;0;0;F;0;No Deposit;241;NULL;No Contract (Single);0;1
281;Resort Hotel;1;100;28;02-04-2018;11-07-2018;11;2;3;2;1;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;149;NULL;No Contract (Single);0;0
282;Resort Hotel;0;44;28;28-05-2018;11-07-2018;11;2;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;0
283;Resort Hotel;0;304;28;10-09-2017;11-07-2018;11;2;4;2;0;1;BB;#I/T;Direct;0;0;A;1;No Deposit;240;NULL;No Contract (Single);0;1
284;Resort Hotel;1;36;28;05-06-2018;11-07-2018;11;2;4;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);0;0
285;Resort Hotel;0;117;28;16-03-2018;11-07-2018;11;2;4;3;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;15;NULL;No Contract (Single);0;1
286;Resort Hotel;0;70;28;02-05-2018;11-07-2018;11;2;4;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);1;2
287;Resort Hotel;0;110;28;23-03-2018;11-07-2018;11;2;5;2;0;0;BB;#I/T;Direct;0;0;E;0;No Deposit;250;NULL;No Contract (Single);0;1
288;Resort Hotel;1;109;28;24-03-2018;11-07-2018;11;2;5;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;1
289;Resort Hotel;0;33;28;08-06-2018;11-07-2018;11;2;2;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;241;NULL;No Contract (Single);0;1
290;Resort Hotel;0;33;28;08-06-2018;11-07-2018;11;2;2;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);0;0
291;Resort Hotel;0;33;28;08-06-2018;11-07-2018;11;2;2;2;0;0;BB;#I/T;Online TA;0;0;E;1;No Deposit;240;NULL;No Contract (Single);0;0
292;Resort Hotel;0;0;28;11-07-2018;11-07-2018;11;0;1;1;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;NULL;NULL;No Contract (Single);0;0
293;Resort Hotel;0;0;28;11-07-2018;11-07-2018;11;0;1;2;0;0;HB;#I/T;Online TA;0;0;A;1;No Deposit;240;NULL;No Contract (Single);0;1
294;Resort Hotel;0;0;28;11-07-2018;11-07-2018;11;0;1;2;0;0;BB;#I/T;Direct;0;0;G;0;No Deposit;NULL;NULL;No Contract (Single);0;0
295;Resort Hotel;0;0;28;11-07-2018;11-07-2018;11;0;1;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;1
296;Resort Hotel;0;84;28;18-04-2018;11-07-2018;11;1;1;2;0;0;HB;#I/T;Corporate;0;0;A;0;No Deposit;NULL;113;No Contract (Single);1;0
297;Resort Hotel;0;71;28;01-05-2018;11-07-2018;11;1;1;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;175;NULL;No Contract (Single);0;0
298;Resort Hotel;0;16;28;25-06-2018;11-07-2018;11;1;1;2;0;0;BB;#I/T;Online TA;0;0;C;0;No Deposit;242;NULL;No Contract (Single);0;1
299;Resort Hotel;0;54;28;18-05-2018;11-07-2018;11;2;1;2;0;0;BB;#I/T;Online TA;0;0;F;0;No Deposit;240;NULL;No Contract (Single);0;0
300;Resort Hotel;0;8;28;03-07-2018;11-07-2018;11;2;1;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;0
301;Resort Hotel;0;36;28;05-06-2018;11-07-2018;11;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;5;NULL;No Contract (Single);1;0
302;Resort Hotel;0;40;28;01-06-2018;11-07-2018;11;2;5;2;0;0;HB;#I/T;Online TA;0;0;A;0;No Deposit;242;NULL;No Contract (Single);0;0
303;Resort Hotel;1;59;28;13-05-2018;11-07-2018;11;2;6;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;240;NULL;No Contract (Single);0;2
304;Resort Hotel;0;79;28;23-04-2018;11-07-2018;11;2;6;2;2;0;HB;#I/T;Direct;0;0;G;1;No Deposit;250;NULL;No Contract (Single);0;0
305;Resort Hotel;0;32;28;09-06-2018;11-07-2018;11;4;6;2;0;0;HB;#I/T;Online TA;0;0;E;1;No Deposit;240;NULL;No Contract (Single);1;0
306;Resort Hotel;0;110;28;23-03-2018;11-07-2018;11;2;5;2;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;250;NULL;No Contract (Single);0;1
